pago_id,monto,fecha,uid,subs_id,pid,pro_id
6724,6400,2020-10-11,62,36.0,,
9037,3700,2021-04-14,23,275.0,,
10183,7100,2021-08-06,93,405.0,,
8110,3700,2021-11-28,21,180.0,,
8012,4400,2021-12-19,132,171.0,,
8030,3900,2021-07-20,12,173.0,,
7486,3700,2021-10-06,2,119.0,,
9739,3100,2021-12-01,52,348.0,,
10349,7000,2021-09-02,90,418.0,,
8844,7900,2021-08-24,56,256.0,,
10370,9000,2021-03-08,48,,20.0,13.0
6861,4000,2021-09-03,41,47.0,,
9527,4000,2021-01-16,61,328.0,,
7120,3900,2021-12-23,44,76.0,,
6431,3700,2021-02-13,141,6.0,,
9187,3500,2021-05-13,26,292.0,,
8095,3700,2020-08-28,21,180.0,,
9928,4400,2021-07-07,73,368.0,,
8580,4000,2021-07-28,97,229.0,,
7221,3500,2021-12-04,70,88.0,,
8319,4000,2021-03-01,15,201.0,,
9760,3200,2021-09-30,52,350.0,,
8796,3900,2021-09-12,16,251.0,,
7872,3100,2021-04-14,57,156.0,,
9750,6500,2021-07-28,52,349.0,,
7043,3900,2021-11-30,10,66.0,,
9089,3700,2020-07-27,46,282.0,,
6911,4500,2020-09-24,108,53.0,,
8082,7900,2021-08-28,34,178.0,,
10046,7000,2020-11-05,1,381.0,,
7936,6400,2021-06-12,14,163.0,,
10659,6500,2021-04-30,63,,51.0,5.0
6383,6500,2021-08-27,48,2.0,,
10501,6000,2021-11-26,33,,30.0,13.0
6556,3700,2021-10-02,59,18.0,,
8571,4000,2020-10-29,97,229.0,,
9205,3700,2021-04-06,49,293.0,,
10057,7400,2021-05-09,142,384.0,,
10334,4400,2020-10-13,90,417.0,,
8248,3200,2021-04-07,13,194.0,,
8276,7100,2021-11-25,43,196.0,,
8604,3700,2021-09-30,28,231.0,,
10235,5000,2020-12-14,115,410.0,,
7557,4400,2021-10-11,2,124.0,,
10071,3900,2021-11-28,142,386.0,,
9317,3700,2021-08-03,24,304.0,,
9705,6500,2021-11-13,17,343.0,,
8323,4000,2021-07-01,15,201.0,,
7935,6400,2021-05-12,14,163.0,,
9726,3900,2021-08-28,130,346.0,,
8492,6500,2021-09-27,19,219.0,,
10670,4500,2021-01-02,17,,50.0,5.0
9011,6500,2021-11-29,23,271.0,,
8912,3500,2021-09-22,3,261.0,,
7182,7100,2020-08-13,133,85.0,,
9378,6500,2020-09-17,31,313.0,,
10324,3200,2021-05-04,6,416.0,,
9204,3700,2021-03-06,49,293.0,,
9025,6400,2021-09-09,23,274.0,,
8354,4000,2021-09-29,22,205.0,,
8463,4000,2021-01-01,72,217.0,,
6394,4000,2021-03-21,48,3.0,,
6722,7100,2021-06-15,47,35.0,,
9162,6500,2021-04-24,26,288.0,,
8658,6500,2021-06-28,54,237.0,,
9994,4000,2021-12-25,25,373.0,,
8107,3700,2021-08-28,21,180.0,,
10541,4500,2021-11-23,132,,29.0,3.0
6414,3100,2020-12-01,48,5.0,,
8537,6500,2021-12-28,122,225.0,,
9345,6500,2021-03-13,11,307.0,,
7426,3700,2021-02-07,51,113.0,,
8365,3500,2021-01-13,22,206.0,,
7419,7900,2020-11-07,51,112.0,,
8027,3900,2021-04-20,12,173.0,,
8058,3700,2020-08-06,12,176.0,,
8959,3900,2021-11-21,95,266.0,,
9893,7100,2021-03-23,64,364.0,,
8295,7000,2021-09-18,43,199.0,,
7954,4000,2021-06-08,14,166.0,,
9239,2800,2021-12-16,49,297.0,,
8976,4000,2020-10-30,23,268.0,,
8816,2800,2021-08-23,16,254.0,,
8093,3700,2020-06-28,21,180.0,,
6813,3900,2021-06-14,105,43.0,,
8281,4400,2021-12-27,43,197.0,,
9681,3900,2021-06-25,17,342.0,,
10386,7000,2021-01-31,141,,85.0,14.0
10260,3900,2021-12-24,115,411.0,,
8792,6500,2021-11-05,16,250.0,,
9469,3900,2021-10-13,63,322.0,,
9673,3900,2020-10-25,17,342.0,,
9339,2800,2021-12-19,11,306.0,,
10543,6000,2021-06-21,132,,90.0,15.0
9951,3700,2021-10-19,73,370.0,,
6689,5000,2021-02-21,32,33.0,,
9541,3900,2020-10-19,61,329.0,,
8321,4000,2021-05-01,15,201.0,,
7104,7400,2021-12-18,44,74.0,,
8450,7900,2021-05-09,72,216.0,,
9464,3900,2021-05-13,63,322.0,,
7707,5000,2021-12-18,36,140.0,,
7080,6400,2021-10-26,44,70.0,,
7945,7900,2021-08-26,14,165.0,,
8491,6500,2021-08-27,19,219.0,,
8899,3500,2020-08-22,3,261.0,,
6693,5000,2021-06-21,32,33.0,,
6935,7900,2021-02-28,108,55.0,,
9595,3700,2021-06-23,61,332.0,,
7690,3700,2020-09-13,55,139.0,,
9521,4000,2021-11-29,63,326.0,,
10480,6000,2021-09-16,67,,80.0,2.0
8305,2800,2021-02-01,15,200.0,,
8386,2800,2021-04-21,22,208.0,,
9117,6500,2020-10-04,77,285.0,,
8788,6500,2021-07-05,16,250.0,,
10610,3000,2021-07-13,50,,83.0,1.0
7261,6500,2020-12-12,92,94.0,,
9924,4400,2021-03-07,73,368.0,,
6983,6500,2021-08-12,60,61.0,,
7312,6400,2021-07-28,33,100.0,,
6895,6500,2021-06-11,41,51.0,,
9068,4400,2021-09-04,46,277.0,,
7752,4500,2021-05-04,36,144.0,,
7743,4500,2020-08-04,36,144.0,,
6430,3700,2021-01-13,141,6.0,,
7422,3700,2020-10-07,51,113.0,,
8615,3100,2020-12-05,28,232.0,,
9509,3100,2021-04-18,63,325.0,,
9724,3900,2021-06-28,130,346.0,,
7817,7100,2021-08-28,71,151.0,,
7262,6500,2021-01-12,92,94.0,,
9611,3700,2021-04-16,8,336.0,,
10344,4400,2021-08-13,90,417.0,,
9863,3200,2021-12-01,119,360.0,,
9517,3100,2021-12-18,63,325.0,,
9075,7900,2021-02-10,46,278.0,,
8794,3900,2021-07-12,16,251.0,,
8895,4500,2021-10-08,3,260.0,,
8893,4500,2021-08-08,3,260.0,,
9672,3900,2020-09-25,17,342.0,,
6637,6500,2021-08-22,146,26.0,,
7641,3500,2021-11-01,74,134.0,,
9433,5000,2021-09-21,134,320.0,,
8551,3500,2021-05-25,97,227.0,,
7779,3900,2021-05-04,75,146.0,,
9067,4400,2021-08-04,46,277.0,,
7520,6400,2021-04-16,2,122.0,,
10653,9000,2021-02-26,31,,19.0,17.0
7454,4000,2020-12-17,76,116.0,,
9966,3900,2021-01-21,25,372.0,,
8508,7100,2020-07-09,19,221.0,,
8802,4400,2021-12-25,16,252.0,,
10426,9000,2021-01-30,59,,20.0,13.0
7107,4500,2021-09-16,44,75.0,,
7272,4500,2021-03-05,92,96.0,,
7615,7900,2021-06-19,74,131.0,,
8090,3700,2021-05-04,34,179.0,,
9072,7900,2020-11-10,46,278.0,,
8054,4400,2021-09-04,12,175.0,,
6500,6500,2021-07-20,35,12.0,,
7649,6500,2021-04-22,74,135.0,,
8213,6400,2021-08-30,13,191.0,,
10230,7400,2021-12-05,115,409.0,,
7447,3100,2021-08-21,76,115.0,,
9009,6500,2021-09-29,23,271.0,,
9107,3500,2021-06-22,77,284.0,,
9140,2800,2021-06-23,77,286.0,,
7969,3900,2021-06-21,14,167.0,,
10743,8500,2020-10-30,6,,78.0,11.0
8015,3700,2021-06-22,132,172.0,,
6890,6500,2021-01-11,41,51.0,,
7851,4000,2021-06-25,57,154.0,,
7504,7000,2021-10-28,2,120.0,,
8719,3200,2021-06-30,50,245.0,,
7876,3100,2021-08-14,57,156.0,,
10503,5500,2021-07-11,51,,61.0,6.0
10093,5000,2021-05-08,106,389.0,,
6591,6500,2021-02-28,40,23.0,,
7404,2800,2021-04-21,37,110.0,,
9725,3900,2021-07-28,130,346.0,,
6618,7000,2021-09-28,146,25.0,,
8761,3700,2020-09-29,16,248.0,,
9185,3500,2021-03-13,26,292.0,,
9250,7900,2021-08-14,65,299.0,,
6474,7100,2021-03-04,35,10.0,,
9479,4500,2021-05-28,63,323.0,,
10658,4000,2021-11-03,134,,21.0,16.0
7998,3200,2020-12-02,14,170.0,,
6879,4000,2021-07-09,41,50.0,,
9915,6500,2021-05-13,73,367.0,,
10649,4000,2020-12-15,31,,19.0,16.0
9593,3700,2021-04-23,61,332.0,,
7931,3900,2021-12-09,20,161.0,,
9376,2800,2021-11-23,31,312.0,,
9524,5000,2021-08-09,63,327.0,,
6808,6500,2021-12-22,105,42.0,,
7749,4500,2021-02-04,36,144.0,,
7718,6500,2021-05-24,36,141.0,,
7828,7900,2021-10-14,71,152.0,,
6587,6500,2020-10-29,40,23.0,,
7970,3900,2021-07-21,14,167.0,,
8209,3700,2021-12-10,13,190.0,,
9188,3500,2021-06-13,26,292.0,,
10629,6500,2021-12-11,46,,5.0,16.0
8998,4000,2021-03-28,23,269.0,,
9939,3900,2021-02-14,73,369.0,,
8542,4000,2021-06-15,122,226.0,,
6697,5000,2021-10-21,32,33.0,,
9844,6500,2021-08-30,119,358.0,,
9112,3500,2021-11-22,77,284.0,,
6510,6400,2020-12-18,45,13.0,,
7512,7900,2021-05-13,2,121.0,,
9372,6400,2021-04-25,31,311.0,,
6958,6500,2021-11-28,108,57.0,,
10520,4000,2021-06-16,57,,48.0,7.0
9484,4500,2021-10-28,63,323.0,,
10340,4400,2021-04-13,90,417.0,,
10143,2800,2020-12-14,38,401.0,,
6522,6500,2021-09-21,45,14.0,,
10605,4000,2021-06-05,28,,50.0,4.0
7741,4500,2020-06-04,36,144.0,,
10181,7100,2021-06-06,93,405.0,,
9070,4400,2021-11-04,46,277.0,,
8481,6500,2020-10-27,19,219.0,,
8348,7400,2021-11-05,15,204.0,,
9168,6500,2021-10-24,26,288.0,,
9488,7900,2020-09-25,63,324.0,,
8140,3700,2021-03-09,18,185.0,,
7849,4000,2021-04-25,57,154.0,,
7602,6500,2021-10-24,68,129.0,,
9817,7400,2021-05-15,119,355.0,,
7523,6400,2021-07-16,2,122.0,,
10024,3100,2021-04-12,1,377.0,,
8441,7900,2020-08-09,72,216.0,,
8391,2800,2021-09-21,22,208.0,,
9017,4400,2021-12-09,23,273.0,,
9897,7100,2021-07-23,64,364.0,,
8581,4000,2021-08-28,97,229.0,,
8459,4000,2020-09-01,72,217.0,,
9778,4000,2021-08-13,123,351.0,,
9215,3700,2021-10-07,49,294.0,,
8453,7900,2021-08-09,72,216.0,,
8725,3200,2021-12-30,50,245.0,,
8785,6500,2021-04-05,16,250.0,,
10306,4000,2021-06-28,6,415.0,,
9907,6400,2021-09-21,73,366.0,,
6735,6400,2021-09-11,62,36.0,,
10273,3700,2021-03-09,115,413.0,,
6663,4000,2021-12-25,9,28.0,,
9523,5000,2021-07-09,63,327.0,,
6468,7400,2021-01-30,141,9.0,,
7201,7400,2021-07-21,69,86.0,,
7392,3700,2021-09-22,37,109.0,,
6667,6500,2021-07-17,30,29.0,,
10511,8500,2021-03-31,55,,78.0,11.0
7441,3100,2021-02-21,76,115.0,,
6889,6500,2020-12-11,41,51.0,,
6612,7000,2021-03-28,146,25.0,,
9364,7100,2021-07-03,11,310.0,,
7716,6500,2021-03-24,36,141.0,,
6975,3500,2021-03-28,60,60.0,,
8341,3700,2021-05-28,15,203.0,,
6458,3200,2020-07-06,141,8.0,,
6548,2800,2021-08-15,82,17.0,,
8624,3100,2021-09-05,28,232.0,,
6525,6500,2021-12-21,45,14.0,,
9960,3500,2021-10-12,73,371.0,,
9913,6500,2021-03-13,73,367.0,,
6703,3900,2021-01-08,47,34.0,,
8673,3700,2021-04-16,54,239.0,,
8460,4000,2020-10-01,72,217.0,,
6523,6500,2021-10-21,45,14.0,,
10097,6500,2021-07-27,106,391.0,,
9354,4000,2021-12-27,11,309.0,,
10425,8500,2021-01-25,59,,31.0,13.0
10679,6500,2021-01-30,130,,51.0,5.0
7064,3100,2020-10-18,66,69.0,,
8210,6400,2021-05-30,13,191.0,,
8828,7900,2021-02-23,16,255.0,,
6929,3700,2021-08-25,108,54.0,,
8177,4400,2021-11-24,18,187.0,,
7802,4000,2021-05-24,71,150.0,,
6385,6500,2021-10-27,48,2.0,,
8432,7000,2021-06-12,72,215.0,,
8813,2800,2021-05-23,16,254.0,,
8151,6400,2021-01-07,18,186.0,,
9823,7400,2021-11-15,119,355.0,,
8416,3200,2020-11-07,72,214.0,,
7017,4000,2021-08-25,10,64.0,,
8297,7000,2021-11-18,43,199.0,,
9411,7100,2020-07-29,134,318.0,,
7517,7900,2021-10-13,2,121.0,,
8814,2800,2021-06-23,16,254.0,,
7021,4000,2021-12-25,10,64.0,,
8449,7900,2021-04-09,72,216.0,,
9878,3100,2021-09-11,64,362.0,,
6836,2800,2020-06-29,41,46.0,,
8488,6500,2021-05-27,19,219.0,,
10014,4000,2021-07-25,25,376.0,,
9588,3700,2020-11-23,61,332.0,,
7685,4400,2021-11-16,55,138.0,,
7992,3200,2020-06-02,14,170.0,,
6551,2800,2021-11-15,82,17.0,,
9811,3900,2021-12-30,119,353.0,,
7255,7100,2021-12-08,92,92.0,,
7466,4000,2021-12-17,76,116.0,,
9313,3700,2021-04-03,24,304.0,,
9374,6400,2021-06-25,31,311.0,,
6544,2800,2021-04-15,82,17.0,,
7002,2800,2021-07-20,10,63.0,,
8734,4500,2021-07-03,50,246.0,,
9240,6500,2021-04-29,49,298.0,,
7216,3500,2021-07-04,70,88.0,,
9743,6500,2020-12-30,52,349.0,,
10176,7900,2021-11-06,93,404.0,,
8314,2800,2021-11-01,15,200.0,,
9902,7100,2021-12-23,64,364.0,,
7852,4000,2021-07-25,57,154.0,,
7231,7000,2021-02-15,70,89.0,,
6831,7900,2021-12-05,105,44.0,,
8403,6500,2021-11-10,22,210.0,,
8675,3700,2021-06-16,54,239.0,,
8022,3900,2020-11-20,12,173.0,,
7063,3100,2020-09-18,66,69.0,,
10158,3100,2021-06-18,38,402.0,,
8621,3100,2021-06-05,28,232.0,,
8259,4000,2020-07-20,43,195.0,,
7247,4500,2021-07-15,70,90.0,,
9986,4000,2021-04-25,25,373.0,,
8827,7900,2021-01-23,16,255.0,,
9335,2800,2021-08-19,11,306.0,,
10523,7000,2021-08-12,57,,77.0,1.0
7322,3700,2020-09-01,33,101.0,,
8649,6500,2020-09-28,54,237.0,,
9636,3100,2021-02-28,5,338.0,,
8035,3900,2021-12-20,12,173.0,,
7826,7900,2021-08-14,71,152.0,,
7782,3900,2021-08-04,75,146.0,,
6848,2800,2021-06-28,41,46.0,,
9279,6500,2020-12-25,24,302.0,,
7028,5000,2021-02-15,10,65.0,,
8118,4000,2021-03-25,21,182.0,,
6413,3100,2020-11-01,48,5.0,,
10226,7400,2021-08-05,115,409.0,,
9302,2800,2021-08-07,24,303.0,,
10026,3100,2021-06-12,1,377.0,,
9971,3900,2021-06-21,25,372.0,,
10714,3000,2021-08-24,142,,88.0,5.0
8648,3100,2021-12-14,54,236.0,,
10018,4000,2021-11-25,25,376.0,,
8280,4400,2021-11-27,43,197.0,,
10103,6500,2021-01-21,106,394.0,,
9453,3900,2020-06-13,63,322.0,,
7071,3100,2021-05-18,66,69.0,,
9665,4000,2021-12-20,5,340.0,,
8695,7100,2021-07-17,50,243.0,,
10435,5000,2021-08-14,9,,86.0,20.0
6515,6400,2021-05-18,45,13.0,,
9124,6500,2021-05-04,77,285.0,,
9649,4000,2020-08-20,5,340.0,,
8861,4000,2021-06-07,56,258.0,,
9718,3900,2020-12-30,130,346.0,,
7966,3900,2021-03-21,14,167.0,,
7006,2800,2021-11-20,10,63.0,,
6684,3700,2021-10-25,32,32.0,,
9598,3700,2021-09-23,61,332.0,,
8506,7400,2021-12-10,19,220.0,,
6840,2800,2020-10-29,41,46.0,,
6562,3100,2020-10-26,59,20.0,,
9387,6500,2021-06-17,31,313.0,,
7847,4000,2021-02-25,57,154.0,,
9835,3700,2021-05-18,119,357.0,,
9102,3500,2021-01-22,77,284.0,,
8240,7900,2021-08-06,13,193.0,,
6624,6500,2020-07-22,146,26.0,,
6744,4400,2021-04-09,62,37.0,,
9879,3100,2021-10-11,64,362.0,,
6758,3900,2021-11-22,62,38.0,,
10695,9500,2021-09-13,64,,21.0,7.0
9667,4000,2021-11-27,5,341.0,,
7091,7900,2021-12-04,44,72.0,,
9028,6400,2021-12-09,23,274.0,,
8143,3700,2021-06-09,18,185.0,,
9908,6400,2021-10-21,73,366.0,,
10734,9000,2021-11-14,115,,88.0,12.0
8379,2800,2020-09-21,22,208.0,,
6893,6500,2021-04-11,41,51.0,,
8809,4500,2021-12-29,16,253.0,,
10289,4000,2021-08-26,115,414.0,,
6444,3900,2020-08-10,141,7.0,,
9641,3100,2021-07-28,5,338.0,,
9804,3900,2021-05-30,119,353.0,,
7999,3200,2021-01-02,14,170.0,,
7055,6500,2021-09-12,66,68.0,,
8066,3700,2021-04-06,12,176.0,,
6586,6500,2020-09-29,40,23.0,,
8750,6500,2021-05-15,16,247.0,,
6676,6500,2021-11-30,32,31.0,,
6677,6500,2021-12-30,32,31.0,,
6449,3900,2021-01-10,141,7.0,,
10526,1000,2020-06-03,58,,43.0,2.0
10059,7400,2021-07-09,142,384.0,,
8607,3700,2021-12-30,28,231.0,,
10314,3200,2020-07-04,6,416.0,,
7349,3700,2021-01-17,33,105.0,,
9699,6500,2021-05-13,17,343.0,,
10134,4500,2021-04-22,4,400.0,,
10519,4500,2021-12-05,75,,85.0,5.0
7901,3500,2021-07-02,58,159.0,,
6708,3900,2021-06-08,47,34.0,,
7178,4000,2021-09-30,133,84.0,,
10133,4500,2021-03-22,4,400.0,,
9086,6400,2021-11-15,46,281.0,,
7964,3900,2021-01-21,14,167.0,,
9508,3100,2021-03-18,63,325.0,,
8950,7000,2021-06-24,95,265.0,,
9437,7100,2020-10-13,63,321.0,,
7245,4500,2021-05-15,70,90.0,,
8582,4000,2021-09-28,97,229.0,,
6559,2800,2021-12-26,59,19.0,,
8629,4000,2021-07-04,28,233.0,,
9616,3700,2021-09-16,8,336.0,,
8606,3700,2021-11-30,28,231.0,,
8544,4000,2021-08-15,122,226.0,,
6756,3900,2021-09-22,62,38.0,,
10109,3200,2021-08-26,4,397.0,,
8518,4000,2021-12-05,7,223.0,,
8685,7400,2021-06-30,54,241.0,,
7842,4000,2020-09-25,57,154.0,,
8353,4000,2021-08-29,22,205.0,,
9692,6500,2020-10-13,17,343.0,,
8799,4400,2021-09-25,16,252.0,,
9905,6500,2021-10-21,64,365.0,,
9627,3700,2021-10-21,8,337.0,,
6807,6500,2021-11-22,105,42.0,,
7635,3500,2021-05-01,74,134.0,,
8697,7100,2021-09-17,50,243.0,,
8419,3200,2021-02-07,72,214.0,,
10052,7400,2020-12-09,142,384.0,,
10202,4000,2021-08-11,115,407.0,,
7025,5000,2020-11-15,10,65.0,,
7090,7000,2021-12-22,44,71.0,,
8473,4000,2021-11-01,72,217.0,,
8279,4400,2021-10-27,43,197.0,,
10595,4500,2021-10-18,97,,101.0,4.0
7089,7000,2021-11-22,44,71.0,,
10040,7400,2021-10-16,1,379.0,,
10162,4000,2020-11-25,93,403.0,,
6436,3700,2021-07-13,141,6.0,,
10637,7000,2021-01-04,24,,33.0,18.0
8586,3500,2020-10-17,28,230.0,,
9954,3500,2021-04-12,73,371.0,,
8173,4400,2021-07-24,18,187.0,,
6752,3900,2021-05-22,62,38.0,,
9982,4000,2020-12-25,25,373.0,,
8105,3700,2021-06-28,21,180.0,,
8538,4000,2021-02-15,122,226.0,,
10217,7000,2021-10-24,115,408.0,,
9607,5000,2021-09-15,8,335.0,,
8781,6500,2020-12-05,16,250.0,,
7198,7100,2021-12-13,133,85.0,,
7402,2800,2021-02-21,37,110.0,,
10050,7400,2020-10-09,142,384.0,,
10107,3200,2021-06-26,4,397.0,,
7318,3700,2020-05-01,33,101.0,,
9143,2800,2021-09-23,77,286.0,,
6386,6500,2021-11-27,48,2.0,,
8174,4400,2021-08-24,18,187.0,,
9324,4000,2021-02-26,24,305.0,,
7223,7000,2020-06-15,70,89.0,,
8435,7000,2021-09-12,72,215.0,,
10593,4500,2021-10-19,97,,65.0,4.0
10411,7000,2021-07-09,82,,77.0,18.0
6959,6500,2021-12-28,108,57.0,,
6658,4000,2021-07-25,9,28.0,,
10291,4000,2021-10-26,115,414.0,,
6453,3900,2021-05-10,141,7.0,,
10475,3500,2020-11-10,60,,1.0,10.0
9386,6500,2021-05-17,31,313.0,,
7717,6500,2021-04-24,36,141.0,,
9315,3700,2021-06-03,24,304.0,,
8603,3700,2021-08-30,28,231.0,,
9441,7100,2021-02-13,63,321.0,,
6699,3900,2020-09-08,47,34.0,,
9916,6500,2021-06-13,73,367.0,,
8049,3200,2021-09-12,12,174.0,,
7803,4000,2021-06-24,71,150.0,,
8736,4500,2021-09-03,50,246.0,,
7928,3900,2021-09-09,20,161.0,,
7684,4400,2021-10-16,55,138.0,,
6702,3900,2020-12-08,47,34.0,,
10630,4500,2021-03-14,46,,66.0,10.0
10456,5000,2021-08-10,62,,5.0,10.0
10418,8500,2021-12-11,59,,76.0,18.0
9026,6400,2021-10-09,23,274.0,,
9861,3200,2021-10-01,119,360.0,,
8197,6500,2021-10-13,13,189.0,,
9456,3900,2020-09-13,63,322.0,,
9415,6500,2021-07-29,134,319.0,,
7313,6400,2021-08-28,33,100.0,,
7424,3700,2020-12-07,51,113.0,,
7027,5000,2021-01-15,10,65.0,,
8024,3900,2021-01-20,12,173.0,,
6654,4000,2021-03-25,9,28.0,,
8932,7000,2021-07-24,87,263.0,,
8145,3700,2021-08-09,18,185.0,,
6518,6500,2021-05-21,45,14.0,,
8044,3200,2021-04-12,12,174.0,,
9585,3700,2020-08-23,61,332.0,,
7553,4400,2021-06-11,2,124.0,,
6483,7100,2021-12-04,35,10.0,,
10395,4500,2021-04-21,35,,75.0,7.0
10458,6000,2020-12-22,105,,95.0,6.0
8645,5000,2021-11-21,54,235.0,,
7850,4000,2021-05-25,57,154.0,,
6749,4400,2021-09-09,62,37.0,,
8117,4000,2021-02-25,21,182.0,,
10248,3900,2020-12-24,115,411.0,,
10363,2800,2021-10-12,90,419.0,,
8870,7400,2020-07-03,56,259.0,,
9597,3700,2021-08-23,61,332.0,,
8495,6500,2021-12-27,19,219.0,,
6992,3100,2021-03-17,42,62.0,,
8991,4000,2020-08-28,23,269.0,,
7041,3900,2021-09-30,10,66.0,,
9233,3500,2021-11-09,49,296.0,,
9063,4400,2021-04-04,46,277.0,,
8780,6500,2020-11-05,16,250.0,,
7681,4400,2021-07-16,55,138.0,,
10336,4400,2020-12-13,90,417.0,,
8971,3700,2021-11-09,23,267.0,,
8970,3700,2021-10-09,23,267.0,,
7597,2800,2021-10-27,68,128.0,,
10402,3500,2020-09-29,45,,38.0,19.0
10009,4500,2021-09-10,25,375.0,,
9719,3900,2021-01-30,130,346.0,,
8252,3200,2021-08-07,13,194.0,,
10648,1000,2021-11-27,31,,54.0,18.0
8548,4000,2021-12-15,122,226.0,,
9080,7100,2021-07-17,46,279.0,,
9151,3200,2021-06-13,77,287.0,,
9022,6400,2021-06-09,23,274.0,,
10682,3000,2021-08-31,130,,88.0,5.0
9548,3900,2021-05-19,61,329.0,,
9199,3700,2020-10-06,49,293.0,,
7608,5000,2021-07-01,68,130.0,,
10597,9000,2020-08-25,28,,45.0,13.0
6804,6500,2021-08-22,105,42.0,,
9657,4000,2021-04-20,5,340.0,,
8609,3100,2020-06-05,28,232.0,,
9999,4500,2020-11-10,25,375.0,,
7438,3100,2020-11-21,76,115.0,,
9860,3200,2021-09-01,119,360.0,,
7708,6500,2020-07-24,36,141.0,,
9647,7100,2021-11-09,5,339.0,,
8109,3700,2021-10-28,21,180.0,,
7238,7000,2021-09-15,70,89.0,,
9968,3900,2021-03-21,25,372.0,,
8232,3900,2021-09-07,13,192.0,,
6694,5000,2021-07-21,32,33.0,,
6509,6400,2020-11-18,45,13.0,,
8356,4000,2021-11-29,22,205.0,,
8513,4000,2021-07-05,7,223.0,,
10157,3100,2021-05-18,38,402.0,,
8342,3700,2021-06-28,15,203.0,,
8470,4000,2021-08-01,72,217.0,,
6746,4400,2021-06-09,62,37.0,,
9183,3500,2021-01-13,26,292.0,,
10584,8000,2021-12-11,19,,96.0,10.0
7449,3100,2021-10-21,76,115.0,,
10233,5000,2020-10-14,115,410.0,,
9389,6500,2021-08-17,31,313.0,,
10351,2800,2020-10-12,90,419.0,,
9046,6500,2021-04-29,23,276.0,,
9477,4500,2021-03-28,63,323.0,,
8006,3200,2021-08-02,14,170.0,,
9848,6500,2021-12-30,119,358.0,,
10356,2800,2021-03-12,90,419.0,,
8717,3700,2021-12-02,50,244.0,,
9576,3700,2021-05-04,61,331.0,,
9920,6500,2021-10-13,73,367.0,,
8080,7900,2021-06-28,34,178.0,,
10311,4000,2021-11-28,6,415.0,,
9926,4400,2021-05-07,73,368.0,,
8092,3700,2020-05-28,21,180.0,,
10508,6500,2020-11-15,74,,53.0,6.0
10461,8500,2021-10-14,105,,65.0,5.0
7195,7100,2021-09-13,133,85.0,,
9956,3500,2021-06-12,73,371.0,,
8283,7400,2021-10-12,43,198.0,,
6601,6500,2021-12-28,40,23.0,,
10064,7400,2021-12-09,142,384.0,,
8589,3500,2021-01-17,28,230.0,,
8225,3900,2021-02-07,13,192.0,,
7863,3100,2020-07-14,57,156.0,,
7650,6500,2021-05-22,74,135.0,,
7939,6400,2021-09-12,14,163.0,,
9294,2800,2020-12-07,24,303.0,,
10245,5000,2021-10-14,115,410.0,,
9734,3900,2021-10-11,52,347.0,,
8862,4000,2021-07-07,56,258.0,,
9518,4000,2021-08-29,63,326.0,,
6884,4000,2021-12-09,41,50.0,,
9260,4000,2021-05-03,65,300.0,,
9001,3200,2021-08-29,23,270.0,,
7643,6500,2020-10-22,74,135.0,,
8332,3100,2021-09-25,15,202.0,,
6652,4000,2021-01-25,9,28.0,,
8913,3500,2021-10-22,3,261.0,,
8223,3900,2020-12-07,13,192.0,,
6881,4000,2021-09-09,41,50.0,,
10534,8500,2021-12-21,20,,65.0,5.0
10691,6500,2021-06-29,119,,72.0,19.0
9638,3100,2021-04-28,5,338.0,,
9765,4000,2020-07-13,123,351.0,,
9444,7100,2021-05-13,63,321.0,,
6553,3700,2021-07-02,59,18.0,,
7501,7000,2021-07-28,2,120.0,,
9334,4000,2021-12-26,24,305.0,,
8856,4000,2021-01-07,56,258.0,,
8694,7100,2021-06-17,50,243.0,,
7916,3700,2021-02-05,58,160.0,,
7252,4500,2021-12-15,70,90.0,,
6869,3900,2020-12-28,41,48.0,,
8662,4000,2021-05-01,54,238.0,,
10673,6000,2021-05-02,17,,81.0,5.0
6547,2800,2021-07-15,82,17.0,,
10223,7400,2021-05-05,115,409.0,,
7727,3500,2020-06-30,36,142.0,,
7864,3100,2020-08-14,57,156.0,,
8064,3700,2021-02-06,12,176.0,,
8249,3200,2021-05-07,13,194.0,,
8940,3500,2021-08-04,87,264.0,,
7890,4500,2021-10-09,57,157.0,,
7256,3900,2020-06-25,92,93.0,,
7879,3100,2021-11-14,57,156.0,,
7011,4000,2021-02-25,10,64.0,,
7524,6400,2021-08-16,2,122.0,,
6446,3900,2020-10-10,141,7.0,,
8783,6500,2021-02-05,16,250.0,,
7630,3700,2021-08-05,74,133.0,,
9955,3500,2021-05-12,73,371.0,,
7228,7000,2020-11-15,70,89.0,,
8689,7900,2021-10-29,54,242.0,,
7984,7100,2021-10-12,14,168.0,,
7666,4000,2021-10-10,55,136.0,,
8312,2800,2021-09-01,15,200.0,,
10168,4000,2021-05-25,93,403.0,,
7886,4500,2021-06-09,57,157.0,,
10447,9500,2021-04-25,47,,21.0,7.0
8428,3200,2021-11-07,72,214.0,,
6372,6500,2020-09-27,48,2.0,,
10256,3900,2021-08-24,115,411.0,,
10731,1000,2021-05-18,93,,64.0,7.0
8560,3200,2021-05-15,97,228.0,,
8642,5000,2021-08-21,54,235.0,,
10329,3200,2021-10-04,6,416.0,,
